date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,team
2025-03-19, Marcus Semien, Corey Seager, Joc Pederson, Adolis Garcia, Josh Smith, Josh Jung, Jake Burger, Kyle Higashioka, Leody Taveras,TEX
2025-03-20a, Marcus Semien, Corey Seager, Wyatt Langford, Joc Pederson, Adolis Garcia, Josh Smith, Josh Jung, Leody Taveras, Jonah Heim,TEX
2025-03-20b, Jake Burger, Alejandro Osuna, Kevin Pillar, Kyle Higashioka, Sam Haggerty, Dustin Harris, Nick Ahmed, Tucker Barnhart, Ezequiel Duran,TEX
2025-03-21, Marcus Semien, Corey Seager, Wyatt Langford, Joc Pederson, Adolis Garcia, Evan Carter, Jake Burger, Kyle Higashioka, Ezequiel Duran,TEX
2025-03-22, Wyatt Langford, Josh Smith, Jake Burger, Adolis Garcia, Evan Carter, Jonah Heim, Sam Haggerty, Nick Ahmed, Leody Taveras,TEX
2025-03-24, Marcus Semien, Wyatt Langford, Joc Pederson, Adolis Garcia, Jake Burger, Josh Jung, Josh Smith, Kyle Higashioka, Leody Taveras,TEX
2025-03-25, Marcus Semien, Wyatt Langford, Jake Burger, Adolis Garcia, Kevin Pillar, Josh Smith, Jonah Heim, Leody Taveras, Ezequiel Duran,TEX
2025-02-21, Josh Lowe, Junior Caminero, Jonathan Aranda, Christopher Morel, Ben Rortvedt, Tre' Morgan, Xavier Isaac, Coco Montes, Kameron Misner,TB
2025-02-22, Taylor Walls, Brandon Lowe, Eloy Jimenez, Jonathan Aranda, Richie Palacios, Danny Jansen, Curtis Mead, Jonny DeLuca, Jose Caballero,TB
2025-02-23, Richie Palacios, Yandy Diaz, Christopher Morel, Josh Lowe, Junior Caminero, Curtis Mead, Ben Rortvedt, Kameron Misner, Carson Williams,TB
2025-02-25, Yandy Diaz, Brandon Lowe, Eloy Jimenez, Christopher Morel, Richie Palacios, Curtis Mead, Jose Caballero, Chandler Simpson, Logan Driscoll,TB
2025-02-26, Josh Lowe, Junior Caminero, Jonathan Aranda, Christopher Morel, Curtis Mead, Jonny DeLuca, Taylor Walls, Tre' Morgan, Kenny Piper,TB
2025-02-27, Yandy Diaz, Brandon Lowe, Danny Jansen, Eloy Jimenez, Richie Palacios, Jose Caballero, Kameron Misner, Carson Williams, Jake Mangum,TB
2025-02-28, Josh Lowe, Junior Caminero, Jonathan Aranda, Curtis Mead, Richie Palacios, Jonny DeLuca, Taylor Walls, Tres Barrera, Jamie Westbrook,TB
2025-03-01, Yandy Diaz, Brandon Lowe, Christopher Morel, Josh Lowe, Eloy Jimenez, Jose Caballero, Danny Jansen, Taylor Walls, Chandler Simpson,TB
2025-03-02, Christopher Morel, Richie Palacios, Junior Caminero, Jonathan Aranda, Jonny DeLuca, Bob Seymour, Xavier Isaac, Tres Barrera, Coco Montes,TB
2025-03-03, Josh Lowe, Eloy Jimenez, Brandon Lowe, Curtis Mead, Jonathan Aranda, Jose Caballero, Richie Palacios, Danny Jansen, Jonny DeLuca,TB
2025-03-04, Yandy Diaz, Brandon Lowe, Eloy Jimenez, Danny Jansen, Junior Caminero, Taylor Walls, Kameron Misner, Jake Mangum, Matthew Etzel,TB
2025-03-05, Richie Palacios, Eloy Jimenez, Jonathan Aranda, Christopher Morel, Carson Williams, Bob Seymour, Coco Montes, Tristan Peters, Tres Barrera,TB
2025-03-06, Jose Caballero, Junior Caminero, Josh Lowe, Curtis Mead, Ben Rortvedt, Xavier Isaac, Jonny DeLuca, Tre' Morgan, Matthew Etzel,TB
2025-03-07, Yandy Diaz, Brandon Lowe, Jonathan Aranda, Jose Caballero, Richie Palacios, Christopher Morel, Danny Jansen, Taylor Walls, Brayden Taylor,TB
2025-03-08, Josh Lowe, Eloy Jimenez, Curtis Mead, Ben Rortvedt, Taylor Walls, Bob Seymour, Kameron Misner, Tanner Murray, Chandler Simpson,TB
2025-03-09, Yandy Diaz, Brandon Lowe, Junior Caminero, Jonathan Aranda, Danny Jansen, Richie Palacios, Christopher Morel, Jose Caballero, Jonny DeLuca,TB
2025-03-10, Yandy Diaz, Brandon Lowe, Eloy Jimenez, Josh Lowe, Curtis Mead, Danny Jansen, Carson Williams, Jose Caballero, Chandler Simpson,TB
2025-03-12, Jonathan Aranda, Christopher Morel, Josh Lowe, Junior Caminero, Curtis Mead, Ben Rortvedt, Carson Williams, Kameron Misner, Coco Montes,TB
2025-03-13, Yandy Diaz, Brandon Lowe, Taylor Walls, Eloy Jimenez, Josh Lowe, Danny Jansen, Jose Caballero, Jonny DeLuca, Coco Montes,TB
2025-03-14, Jonny DeLuca, Richie Palacios, Curtis Mead, Jonathan Aranda, Junior Caminero, Ben Rortvedt, Kameron Misner, Carson Williams, Jake Mangum,TB
2025-03-15, Yandy Diaz, Brandon Lowe, Eloy Jimenez, Jonathan Aranda, Curtis Mead, Christopher Morel, Kenny Piper, Jose Caballero, Chandler Simpson,TB
2025-03-16a, Taylor Walls, Jonny DeLuca, Josh Lowe, Ben Rortvedt, Tanner Murray, Bob Seymour, Coco Montes, Kameron Misner, Jake Mangum,TB
2025-03-16b, Yandy Diaz, Brandon Lowe, Junior Caminero, Richie Palacios, Eloy Jimenez, Christopher Morel, Jose Caballero, Danny Jansen, Carson Williams,TB
2025-03-17, Taylor Walls, Jonny DeLuca, Josh Lowe, Ben Rortvedt, Bob Seymour, Tanner Murray, Kameron Misner, Jamie Westbrook, Jake Mangum,TB
2025-03-19, Yandy Diaz, Brandon Lowe, Junior Caminero, Josh Lowe, Eloy Jimenez, Danny Jansen, Richie Palacios, Taylor Walls, Christopher Morel,TB
2025-03-20, Jonathan Aranda, Christopher Morel, Richie Palacios, Curtis Mead, Ben Rortvedt, Jose Caballero, Tanner Murray, Tristan Peters, Emilien Pitre,TB
2025-03-21, Jonny DeLuca, Yandy Diaz, Brandon Lowe, Junior Caminero, Eloy Jimenez, Josh Lowe, Ben Rortvedt, Jose Caballero, Taylor Walls,TB
2025-03-22, Jonny DeLuca, Yandy Diaz, Brandon Lowe, Josh Lowe, Curtis Mead, Jonathan Aranda, Jose Caballero, Kenny Piper, Taylor Walls,TB
2025-03-23, Yandy Diaz, Josh Lowe, Brandon Lowe, Junior Caminero, Jonathan Aranda, Christopher Morel, Taylor Walls, Jonny DeLuca, Ben Rortvedt,TB
2025-03-24, Christopher Morel, Josh Lowe, Brandon Lowe, Junior Caminero, Curtis Mead, Jose Caballero, Taylor Walls, Ben Rortvedt, Colton Ledbetter,TB
2025-02-22, David Hamilton, Roman Anthony, Ceddanne Rafaela, Carlos Narvaez, Marcelo Mayer, Vaughn Grissom, Abraham Toro, Trayce Thompson, Nick Sogard,BOS
2025-02-23, Roman Anthony, Alex Bregman, Triston Casas, Trevor Story, Rob Refsnyder, David Hamilton, Ceddanne Rafaela, Blake Sabol, Nate Eaton,BOS
2025-02-25, Jarren Duran, Trevor Story, Triston Casas, Abraham Toro, Vaughn Grissom, David Hamilton, Ceddanne Rafaela, Carlos Narvaez, Trayce Thompson,BOS
2025-02-26, Jarren Duran, Alex Bregman, Triston Casas, Trevor Story, Rob Refsnyder, Vaughn Grissom, Ceddanne Rafaela, Blake Sabol, Nate Eaton,BOS
2025-02-27, Roman Anthony, Kristian Campbell, Marcelo Mayer, Abraham Toro, Carlos Narvaez, David Hamilton, Nick Sogard, Trayce Thompson, Jhostynxon Garcia,BOS
2025-02-28, Roman Anthony, Kristian Campbell, Marcelo Mayer, Abraham Toro, David Hamilton, Seby Zavala, Nick Sogard, Trayce Thompson, Nate Eaton,BOS
2025-03-01, Jarren Duran, Alex Bregman, Triston Casas, Trevor Story, Connor Wong, Rob Refsnyder, Romy Gonzalez, Ceddanne Rafaela, Vaughn Grissom,BOS
2025-03-02, Jarren Duran, Alex Bregman, Triston Casas, Trevor Story, Masataka Yoshida, Trayce Thompson, David Hamilton, Ceddanne Rafaela, Carlos Narvaez,BOS
2025-03-03, David Hamilton, Alex Bregman, Marcelo Mayer, Kristian Campbell, Connor Wong, Romy Gonzalez, Vaughn Grissom, Trayce Thompson, Nate Eaton,BOS
2025-03-04, Abraham Toro, Masataka Yoshida, Vaughn Grissom, Nathan Hickey, Trayce Thompson, Nick Sogard, Kristian Campbell, Nate Eaton, Seby Zavala,BOS
2025-03-05, Jarren Duran, Alex Bregman, Masataka Yoshida, Trevor Story, David Hamilton, Connor Wong, Abraham Toro, Trayce Thompson, Jhostynxon Garcia,BOS
2025-03-06, Kristian Campbell, Nick Sogard, Vaughn Grissom, Nathan Hickey, Carlos Narvaez, Nate Eaton, Jhostynxon Garcia, Mikey Romero, Miguel Bleis,BOS
2025-03-07, Jarren Duran, Alex Bregman, Masataka Yoshida, Trevor Story, David Hamilton, Connor Wong, Rob Refsnyder, Abraham Toro, Trayce Thompson,BOS
2025-03-08, Jarren Duran, Kristian Campbell, Masataka Yoshida, Ceddanne Rafaela, Nick Sogard, Marcelo Mayer, Carlos Narvaez, Abraham Toro, Nate Eaton,BOS
2025-03-09, Jarren Duran, Alex Bregman, Trevor Story, David Hamilton, Connor Wong, Rob Refsnyder, Ceddanne Rafaela, Romy Gonzalez, Trayce Thompson,BOS
2025-03-11, Jarren Duran, Alex Bregman, Triston Casas, Connor Wong, Masataka Yoshida, Kristian Campbell, Marcelo Mayer, Ceddanne Rafaela, Trayce Thompson,BOS
2025-03-12, Jarren Duran, Alex Bregman, Triston Casas, Rob Refsnyder, Masataka Yoshida, Kristian Campbell, Roman Anthony, David Hamilton, Seby Zavala,BOS
2025-03-13, David Hamilton, Ceddanne Rafaela, Triston Casas, Romy Gonzalez, Carlos Narvaez, Nick Sogard, Vaughn Grissom, Abraham Toro, Trayce Thompson,BOS
2025-03-14, David Hamilton, Ceddanne Rafaela, Triston Casas, Romy Gonzalez, Roman Anthony, Nick Sogard, Vaughn Grissom, Nate Eaton, Seby Zavala,BOS
2025-03-15, Jarren Duran, Rafael Devers, Alex Bregman, Trevor Story, Triston Casas, Rob Refsnyder, Kristian Campbell, Wilyer Abreu, Blake Sabol,BOS
2025-03-16, Jarren Duran, Alex Bregman, Masataka Yoshida, Trevor Story, Roman Anthony, Connor Wong, Romy Gonzalez, David Hamilton, Ceddanne Rafaela,BOS
2025-03-17a, David Hamilton, Vaughn Grissom, Roman Anthony, Carlos Narvaez, Marcelo Mayer, Romy Gonzalez, Nick Sogard, Trayce Thompson, Blake Sabol,BOS
2025-03-17b, Jarren Duran, Rafael Devers, Alex Bregman, Triston Casas, Trevor Story, Wilyer Abreu, Connor Wong, Kristian Campbell, Ceddanne Rafaela,BOS
2025-03-18, David Hamilton, Kristian Campbell, Masataka Yoshida, Rob Refsnyder, Triston Casas, Carlos Narvaez, Roman Anthony, Trayce Thompson, Abraham Toro,BOS
2025-03-19, Jarren Duran, Rafael Devers, Alex Bregman, Triston Casas, Trevor Story, Wilyer Abreu, Connor Wong, Marcelo Mayer, Ceddanne Rafaela,BOS
2025-03-20, Jarren Duran, Alex Bregman, Masataka Yoshida, Trevor Story, Triston Casas, Rob Refsnyder, Connor Wong, David Hamilton, Kristian Campbell,BOS
2025-03-21, Jarren Duran, Rafael Devers, Alex Bregman, Triston Casas, Connor Wong, Wilyer Abreu, Kristian Campbell, Nick Sogard, Ceddanne Rafaela,BOS
2025-03-22, Kristian Campbell, Masataka Yoshida, Trevor Story, Wilyer Abreu, Nick Sogard, Carlos Narvaez, Roman Anthony, Abraham Toro, Marcelo Mayer,BOS
2025-03-23, Jarren Duran, Rafael Devers, Alex Bregman, Triston Casas, Trevor Story, Kristian Campbell, Wilyer Abreu, Connor Wong, Ceddanne Rafaela,BOS
2025-02-22a, Matt McLain, Tyler Stephenson, Elly De La Cruz, Austin Hays, Jeimer Candelario, Spencer Steer, Christian Encarnacion-Strand, Stuart Fairchild, Will Benson,CIN
2025-02-22b, TJ Friedl, Gavin Lux, Jose Trevino, Jake Fraley, Santiago Espinal, Noelvi Marte, Rece Hinds, Jacob Hurtubise, Cooper Bowman,CIN
2025-02-23, Stuart Fairchild, Santiago Espinal, Will Benson, Christian Encarnacion-Strand, Noelvi Marte, Austin Wynns, Sal Stewart, Cooper Bowman, Cam Collier,CIN
2025-02-24, TJ Friedl, Matt McLain, Elly De La Cruz, Tyler Stephenson, Austin Hays, Jeimer Candelario, Gavin Lux, Jake Fraley, Jose Trevino,CIN
2025-02-26, Matt McLain, Gavin Lux, Elly De La Cruz, Spencer Steer, Tyler Stephenson, Christian Encarnacion-Strand, Will Benson, Rece Hinds, Stuart Fairchild,CIN
2025-02-27, TJ Friedl, Matt McLain, Elly De La Cruz, Austin Hays, Jake Fraley, Jeimer Candelario, Spencer Steer, Santiago Espinal, Jose Trevino,CIN
2025-02-28, TJ Friedl, Santiago Espinal, Gavin Lux, Tyler Stephenson, Jake Fraley, Jeimer Candelario, Christian Encarnacion-Strand, Will Benson, Blake Dunn,CIN
2025-03-01, Gavin Lux, Matt McLain, Elly De La Cruz, Austin Hays, Jacob Hurtubise, Christian Encarnacion-Strand, Jose Trevino, Stuart Fairchild, Rece Hinds,CIN
2025-03-02, TJ Friedl, Santiago Espinal, Jeimer Candelario, Tyler Stephenson, Noelvi Marte, Jake Fraley, Blake Dunn, Cooper Bowman, Edwin Arroyo,CIN
2025-03-03, TJ Friedl, Matt McLain, Elly De La Cruz, Austin Hays, Gavin Lux, Christian Encarnacion-Strand, Jake Fraley, Jose Trevino, Stuart Fairchild,CIN
2025-03-04a, Cooper Bowman, Santiago Espinal, Tyler Stephenson, Will Benson, Sal Stewart, Levi Jordan, Ivan Johnson, Tyler Callihan, Edwin Arroyo,CIN
2025-03-04b, TJ Friedl, Matt McLain, Elly De La Cruz, Austin Hays, Jake Fraley, Christian Encarnacion-Strand, Noelvi Marte, Austin Wynns, Stuart Fairchild,CIN
2025-03-05, Cooper Bowman, Santiago Espinal, Jose Trevino, Gavin Lux, Sal Stewart, Jacob Hurtubise, Blake Dunn, Tyler Callihan, Levi Jordan,CIN
2025-03-08, TJ Friedl, Matt McLain, Elly De La Cruz, Austin Hays, Gavin Lux, Tyler Stephenson, Jake Fraley, Christian Encarnacion-Strand, Jose Trevino,CIN
2025-03-09, Will Benson, Santiago Espinal, Gavin Lux, Jeimer Candelario, Tyler Stephenson, Sal Stewart, Stuart Fairchild, Tyler Callihan, Cooper Bowman,CIN
2025-03-10, TJ Friedl, Matt McLain, Elly De La Cruz, Austin Hays, Jeimer Candelario, Jake Fraley, Christian Encarnacion-Strand, Santiago Espinal, Jose Trevino,CIN
2025-03-11, Stuart Fairchild, Matt McLain, Elly De La Cruz, Austin Hays, Tyler Stephenson, Gavin Lux, Christian Encarnacion-Strand, Santiago Espinal, Blake Dunn,CIN
2025-03-12, TJ Friedl, Matt McLain, Elly De La Cruz, Jeimer Candelario, Christian Encarnacion-Strand, Will Benson, Jose Trevino, Blake Dunn, Jacob Hurtubise,CIN
2025-03-13, Jake Fraley, Santiago Espinal, Jeimer Candelario, Austin Hays, Gavin Lux, Blake Dunn, Stuart Fairchild, Austin Wynns, Edwin Arroyo,CIN
2025-03-14a, Santiago Espinal, Jeimer Candelario, Austin Hays, Christian Encarnacion-Strand, Jose Trevino, Blake Dunn, Will Benson, Sammy Stafura, Stuart Fairchild,CIN
2025-03-14b, TJ Friedl, Matt McLain, Elly De La Cruz, Gavin Lux, Jake Fraley, Jacob Hurtubise, Sal Stewart, Edwin Rios, Will Banfield,CIN
2025-03-15, TJ Friedl, Matt McLain, Elly De La Cruz, Austin Hays, Jeimer Candelario, Gavin Lux, Santiago Espinal, Jake Fraley, Austin Wynns,CIN
2025-03-16, Jake Fraley, Matt McLain, Elly De La Cruz, Christian Encarnacion-Strand, Gavin Lux, Santiago Espinal, Jacob Hurtubise, Blake Dunn, Will Banfield,CIN
2025-03-17, TJ Friedl, Blake Dunn, Jeimer Candelario, Austin Hays, Christian Encarnacion-Strand, Stuart Fairchild, Levi Jordan, Jose Trevino, Edwin Arroyo,CIN
2025-03-18, Jake Fraley, Matt McLain, Elly De La Cruz, Gavin Lux, Santiago Espinal, Christian Encarnacion-Strand, Jacob Hurtubise, Austin Wynns, Blake Dunn,CIN
2025-03-20, TJ Friedl, Matt McLain, Elly De La Cruz, Austin Hays, Christian Encarnacion-Strand, Jeimer Candelario, Santiago Espinal, Jose Trevino, Stuart Fairchild,CIN
2025-03-21a, Santiago Espinal, Stuart Fairchild, Jeimer Candelario, Austin Hays, Blake Dunn, Jose Trevino, Edwin Rios, Dominic Pitelli, Edwin Arroyo,CIN
2025-03-21b, TJ Friedl, Matt McLain, Elly De La Cruz, Gavin Lux, Christian Encarnacion-Strand, Jake Fraley, Jacob Hurtubise, Austin Wynns, Ruben Ibarra,CIN
2025-03-22, Jake Fraley, Santiago Espinal, Jacob Hurtubise, Christian Encarnacion-Strand, Blake Dunn, Stuart Fairchild, Austin Wynns, Davis Wendzel, Francisco Urbaez,CIN
2025-03-23, TJ Friedl, Matt McLain, Elly De La Cruz, Austin Hays, Gavin Lux, Jeimer Candelario, Christian Encarnacion-Strand, Jake Fraley, Jose Trevino,CIN
2025-02-21, Brenton Doyle, Kyle Farmer, Ryan McMahon, Nolan Jones, Sean Bouchard, Hunter Goodman, Jordan Beck, Keston Hiura, Adael Amador,COL
2025-02-22, Thairo Estrada, Ezequiel Tovar, Michael Toglia, Sam Hilliard, Nick Martini, Yanquiel Fernandez, Zac Veen, Kyle Karros, Drew Romo,COL
2025-02-23a, Brenton Doyle, Ryan McMahon, Ezequiel Tovar, Kris Bryant, Thairo Estrada, Kyle Farmer, Jacob Stallings, Nick Martini, Jordan Beck,COL
2025-02-23b, Nolan Jones, Sean Bouchard, Sam Hilliard, Michael Toglia, Hunter Goodman, Keston Hiura, Owen Miller, Kyle Karros, Aaron Schunk,COL
2025-02-24, Zac Veen, Nolan Jones, Michael Toglia, Jordan Beck, Nick Martini, Braxton Fulford, Owen Miller, Aaron Schunk, Adael Amador,COL
2025-02-25, Brenton Doyle, Ryan McMahon, Ezequiel Tovar, Kris Bryant, Thairo Estrada, Jacob Stallings, Kyle Farmer, Sam Hilliard, Sean Bouchard,COL
2025-02-26, Zac Veen, Nolan Jones, Michael Toglia, Jordan Beck, Nick Martini, Drew Romo, Kyle Karros, Owen Miller, Adael Amador,COL
2025-02-27, Brenton Doyle, Ryan McMahon, Ezequiel Tovar, Kris Bryant, Thairo Estrada, Michael Toglia, Jacob Stallings, Nolan Jones, Sam Hilliard,COL
2025-02-28, Nick Martini, Sean Bouchard, Hunter Goodman, Sam Hilliard, Austin Nola, Jordan Beck, Adael Amador, Aaron Schunk, Ryan Ritter,COL
2025-03-01, Brenton Doyle, Ryan McMahon, Ezequiel Tovar, Kris Bryant, Thairo Estrada, Michael Toglia, Jordan Beck, Nolan Jones, Drew Romo,COL
2025-03-02, Brenton Doyle, Thairo Estrada, Ryan McMahon, Ezequiel Tovar, Nick Martini, Kyle Farmer, Nolan Jones, Jacob Stallings, Sam Hilliard,COL
2025-03-03, Nick Martini, Sean Bouchard, Michael Toglia, Hunter Goodman, Jordan Beck, Kyle Karros, Adael Amador, Owen Miller, Greg Jones,COL
2025-03-04, Brenton Doyle, Ryan McMahon, Ezequiel Tovar, Kris Bryant, Thairo Estrada, Nolan Jones, Kyle Farmer, Jacob Stallings, Zac Veen,COL
2025-03-05, Brenton Doyle, Ryan McMahon, Ezequiel Tovar, Michael Toglia, Thairo Estrada, Nolan Jones, Jordan Beck, Sam Hilliard, Drew Romo,COL
2025-03-08, Brenton Doyle, Ezequiel Tovar, Ryan McMahon, Kris Bryant, Thairo Estrada, Michael Toglia, Hunter Goodman, Nolan Jones, Sean Bouchard,COL
2025-03-09, Nick Martini, Ezequiel Tovar, Michael Toglia, Nolan Jones, Kyle Farmer, Sam Hilliard, Jacob Stallings, Jordan Beck, Adael Amador,COL
2025-03-10a, Brenton Doyle, Ezequiel Tovar, Ryan McMahon, Kris Bryant, Thairo Estrada, Nolan Jones, Jacob Stallings, Austin Nola, Sam Hilliard,COL
2025-03-10b, Nick Martini, Sean Bouchard, Michael Toglia, Hunter Goodman, Jordan Beck, Zac Veen, Owen Miller, Kyle Karros, Adael Amador,COL
2025-03-11, Nick Martini, Sam Hilliard, Jordan Beck, Yanquiel Fernandez, Keston Hiura, Kyle Karros, Owen Miller, Drew Romo, Adael Amador,COL
2025-03-12, Brenton Doyle, Ezequiel Tovar, Ryan McMahon, Kris Bryant, Thairo Estrada, Michael Toglia, Hunter Goodman, Nolan Jones, Sean Bouchard,COL
2025-03-13, Zac Veen, Ezequiel Tovar, Ryan McMahon, Michael Toglia, Thairo Estrada, Nolan Jones, Jacob Stallings, Nick Martini, Jordan Beck,COL
2025-03-14, Nick Martini, Sean Bouchard, Ryan McMahon, Michael Toglia, Hunter Goodman, Sam Hilliard, Jordan Beck, Owen Miller, Aaron Schunk,COL
2025-03-15, Brenton Doyle, Ezequiel Tovar, Thairo Estrada, Kris Bryant, Nolan Jones, Hunter Goodman, Kyle Farmer, Zac Veen, Kyle Karros,COL
2025-03-16, Brenton Doyle, Ezequiel Tovar, Ryan McMahon, Michael Toglia, Kyle Farmer, Jacob Stallings, Austin Nola, Sean Bouchard, Jordan Beck,COL
2025-03-18, Brenton Doyle, Ezequiel Tovar, Ryan McMahon, Kris Bryant, Michael Toglia, Hunter Goodman, Zac Veen, Kyle Farmer, Sam Hilliard,COL
2025-03-19, Brenton Doyle, Ezequiel Tovar, Ryan McMahon, Michael Toglia, Sean Bouchard, Kyle Farmer, Austin Nola, Jordan Beck, Zac Veen,COL
2025-03-20, Thairo Estrada, Zac Veen, Hunter Goodman, Michael Toglia, Jordan Beck, Sam Hilliard, Owen Miller, Aaron Schunk, Cole Carrigg,COL
2025-03-21, Brenton Doyle, Ezequiel Tovar, Ryan McMahon, Kris Bryant, Sean Bouchard, Kyle Farmer, Jacob Stallings, Nolan Jones, Jordan Beck,COL
2025-03-22a, Nick Martini, Zac Veen, Michael Toglia, Hunter Goodman, Sam Hilliard, Yanquiel Fernandez, Kyle Karros, Adael Amador, Aaron Schunk,COL
2025-03-22b, Brenton Doyle, Ezequiel Tovar, Ryan McMahon, Kris Bryant, Sean Bouchard, Kyle Farmer, Jacob Stallings, Benny Montgomery, Jordan Beck,COL
2025-03-23, Tyler Freeman, Zac Veen, Sean Bouchard, Jordan Beck, Sam Hilliard, Owen Miller, Keston Hiura, Braxton Fulford, Aaron Schunk,COL
2025-03-24, Brenton Doyle, Ezequiel Tovar, Ryan McMahon, Kris Bryant, Michael Toglia, Sean Bouchard, Kyle Farmer, Jacob Stallings, Jordan Beck,COL
2025-03-25, Brenton Doyle, Ezequiel Tovar, Ryan McMahon, Kris Bryant, Michael Toglia, Hunter Goodman, Nick Martini, Kyle Farmer, Tyler Freeman,COL
2025-02-21, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Hunter Renfroe, Michael Massey, Nelson Velazquez, Kyle Isbel, Nick Loftin, Brian O'Keefe,KC
2025-02-22, Maikel Garcia, MJ Melendez, Freddy Fermin, Nick Pratto, Cavan Biggio, Joey Wiemer, Harold Castro, Drew Waters, Cam Devanney,KC
2025-02-23, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Salvador Perez, Michael Massey, Hunter Renfroe, Kyle Isbel, Carter Jensen, Tyler Tolbert,KC
2025-02-24, Cavan Biggio, Hunter Renfroe, MJ Melendez, Nick Loftin, Harold Castro, Freddy Fermin, Nelson Velazquez, Joey Wiemer, Cam Devanney,KC
2025-02-25, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Michael Massey, Maikel Garcia, Kyle Isbel, Nick Pratto, Luke Maile, Tyler Tolbert,KC
2025-02-26, Joey Wiemer, Michael Massey, Salvador Perez, MJ Melendez, Nick Loftin, Cavan Biggio, Drew Waters, Harold Castro, Tyler Tolbert,KC
2025-02-27, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Maikel Garcia, Nick Pratto, Brian O'Keefe, Kyle Isbel, John Rave, Peyton Wilson,KC
2025-02-28, Cavan Biggio, Maikel Garcia, Michael Massey, MJ Melendez, Joey Wiemer, Harold Castro, Luke Maile, Jac Caglianone, Tyler Tolbert,KC
2025-03-01, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Salvador Perez, Kyle Isbel, Freddy Fermin, Nick Loftin, John Rave, Drew Waters,KC
2025-03-02, Maikel Garcia, Michael Massey, Freddy Fermin, Harold Castro, MJ Melendez, Cavan Biggio, Cam Devanney, John Rave, Tyler Tolbert,KC
2025-03-03, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Salvador Perez, MJ Melendez, Kyle Isbel, Nick Pratto, Luke Maile, Harold Castro,KC
2025-03-05, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Salvador Perez, Michael Massey, Hunter Renfroe, MJ Melendez, Maikel Garcia, Joey Wiemer,KC
2025-03-06, Kyle Isbel, Nelson Velazquez, Michael Massey, Nick Loftin, MJ Melendez, Freddy Fermin, Cavan Biggio, Cam Devanney, Harold Castro,KC
2025-03-07, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Salvador Perez, Hunter Renfroe, Maikel Garcia, Drew Waters, Tyler Tolbert, Peyton Wilson,KC
2025-03-08a, Kyle Isbel, Bobby Witt Jr., Vinnie Pasquantino, Salvador Perez, Nick Pratto, Tyler Gentry, Luke Maile, Cam Devanney, Peyton Wilson,KC
2025-03-08b, Michael Massey, Nelson Velazquez, MJ Melendez, Freddy Fermin, Harold Castro, Cavan Biggio, Drew Waters, John Rave, Tyler Tolbert,KC
2025-03-09, Jonathan India, Michael Massey, Hunter Renfroe, MJ Melendez, Maikel Garcia, Kyle Isbel, Carter Jensen, Jac Caglianone, Cam Devanney,KC
2025-03-10, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Salvador Perez, Freddy Fermin, Cavan Biggio, Nelson Velazquez, Nick Pratto, Joey Wiemer,KC
2025-03-11, Kyle Isbel, Maikel Garcia, Michael Massey, Hunter Renfroe, MJ Melendez, Nick Loftin, Luke Maile, Harold Castro, Cam Devanney,KC
2025-03-12, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Nick Pratto, Nelson Velazquez, Cavan Biggio, Nick Loftin, Freddy Fermin, John Rave,KC
2025-03-13, Jonathan India, MJ Melendez, Salvador Perez, Michael Massey, Hunter Renfroe, Kyle Isbel, Maikel Garcia, Harold Castro, Cam Devanney,KC
2025-03-14, Maikel Garcia, Hunter Renfroe, Vinnie Pasquantino, Nelson Velazquez, Nick Loftin, Cavan Biggio, Drew Waters, Brian O'Keefe, Tyler Tolbert,KC
2025-03-15a, Nick Loftin, Michael Massey, Salvador Perez, Kyle Isbel, Dairon Blanco, Harold Castro, Joey Wiemer, Jac Caglianone, Cam Devanney,KC
2025-03-15b, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Freddy Fermin, MJ Melendez, Nick Pratto, Drew Waters, Peyton Wilson, Jordan Groshans,KC
2025-03-16, Maikel Garcia, Hunter Renfroe, Salvador Perez, MJ Melendez, Harold Castro, Cavan Biggio, Luke Maile, Tyler Tolbert, John Rave,KC
2025-03-17, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Salvador Perez, Michael Massey, Freddy Fermin, Kyle Isbel, Dairon Blanco, Joey Wiemer,KC
2025-03-19, Jonathan India, Bobby Witt Jr., Vinnie Pasquantino, Salvador Perez, MJ Melendez, Hunter Renfroe, Freddy Fermin, Maikel Garcia, Dairon Blanco,KC
2025-03-20, Kyle Isbel, Hunter Renfroe, Michael Massey, Nick Loftin, Cavan Biggio, Nelson Velazquez, Harold Castro, Brian O'Keefe, Tyler Tolbert,KC
